OPE ID,SchoolName,Address,City,StateCode,ZipCode,Province,Country,PostalCode
E01630,STONE ACADEMY -  EAST HARTFORD,403 MAIN STREET,EAST HARTFORD,CT,06118,NA,NA,NA
E01647,SOUTHWEST FLORIDA COLLEGE - PORT CHARLOT,GRAND OAKS PLAZA II,PORT CHARLOTTE,FL,33953,NA,NA,NA
E01649,RASMUSSEN COLLEGE - ROMEOVILLE,1400 WEST NORMANTOWN ROAD,ROMEOVILLE,IL,60446,NA,NA,NA
E01653,MILLER-MOTTE COLLEGE - STVT - CORPUS CHR,2000 S. PADRE ISLAND DRIVE,CORPUS CHRISTI,TX,78416,NA,NA,NA
E01654,CAREER ACADEMY OF HAIR DESIGN - ROGERS,2100 WEST HUDSON ROAD,ROGERS,AR,72756,NA,NA,NA
E01660,BROOKLINE COLLEGE - MESA,925 SOUTH GILBERT ROAD #201,MESA,AZ,85204,NA,NA,NA
E01661,BROOKLINE COLLEGE - TUCSON,5441 EAST 22ND STREET,TUCSON,AZ,85711,NA,NA,NA
E01662,BROOKLINE COLLEGE - ALBUQUERQUE,"4201 CENTRAL AVENUE, NORTHWEST",ALBUQUERQUE,NM,87105,NA,NA,NA
E01683,WICHITA TECHNICAL INSTITUTE - WTI TOPEKA,3712 S.W. BURLINGAME,TOPEKA,KS,66609,NA,NA,NA
E01684,WICHITA TECHNICAL INSTITUTE - WTI JOPLIN,1715 NORTH RANGELINE ROAD,JOPLIN,MO,64801,NA,NA,NA
E01685,WTI TULSA CAMPUS,708 S. SHERIDAN,TULSA,OK,74112,NA,NA,NA
E01688,SOUTHERN CAREERS INSTITUTE - BROWNSVILLE,"1424 W. PRICE ROAD, STE. K",BROWNSVILLE,TX,78520,NA,NA,NA
E01689,SOUTHERN CAREERS INSTITUTE - HARLINGEN,603 ED CAREY DRIVE,HARLINGEN,TX,78550,NA,NA,NA
E01694,MILLER - MOTTE TECHNICAL COLLEGE - MILLE,1021 W. H. SMITH BOULEVARD,GREENVILLE,NC,27834,NA,NA,NA
E01697,ECPI UNIVERSITY - GREENVILLE,1001 KEYS DRIVE,GREENVILLE,SC,29615,NA,NA,NA
E01698,ECPI UNIVERSITY - MANASSAS,10021 BALLS FORD ROAD,MANASSAS,VA,20109,NA,NA,NA
E01699,ECPI UNIVERSITY - CHARLESTON,7410 NORTHSIDE DRIVE,NORTH CHARLESTON,SC,29420,NA,NA,NA
E01700,ECPI UNIVERSITY - RALEIGH,4101 DOIE COPE ROAD,RALEIGH,NC,27613,NA,NA,NA
E01701,ECPI UNIVERSITY - COLUMBIA,250 BERRYHILL ROAD,COLUMBIA,SC,29210,NA,NA,NA
E01703,ECPI UNIVERSITY - CULINARY INSTITUTE OF,2428 ALMEDA AVENUE,NORFOLK,VA,23513,NA,NA,NA
E01704,ECPI UNIVERSITY - VIRGINIA BEACH HEALTH,5501 GREENWICH RD,VIRGINIA BEACH,VA,23462,NA,NA,NA
E01705,ECPI UNIVERSITY - RICHMOND SOUTH,800 MOOREFIELD PARK DRIVE,RICHMOND,VA,23236,NA,NA,NA
E01706,ECPI UNIVERSITY - INNSBROOK,4305 COX ROAD,GLEN ALLEN,VA,23060,NA,NA,NA
E01707,ECPI UNIVERSITY - RICHMOND WEST,2809 EMERYWOOD PARKWAY,RICHMOND,VA,23294,NA,NA,NA
E01713,CAREER CARE INSTITUTE - VENTURA,2151 ALESSANDRO DRIVE,VENTURA,CA,93001,NA,NA,NA
E01736,PLATT COLLEGE - MCCANN - LEWISBURG,7495 WESTBRANCH HIGHWAY,LEWISBURG,PA,17837,NA,NA,NA
E01739,MAKE-UP DESIGNORY -,375 W. BROADWAY,NEW YORK,NY,10012,NA,NA,NA
E01740,ALLEN SCHOOL - BROOKLYN,188 MONTAGUE STREET,BROOKLYN,NY,11201,NA,NA,NA
E01743,AMERICAN INTERCONTINENTAL UNIVERSITY,6600 PEACHTREE-DUNWOODY,ATLANTA,GA,30328,NA,NA,NA
E01748,JOHN DEWEY COLLEGE - MANATI,"ROAD 604, KM. 49.1",MANATI,PR,00674,NA,NA,NA
E01751,VIRGINIA COLLEGE - CHARLESTON,6185 RIVERS AVENUE,NORTH CHARLESTON,SC,29406,NA,NA,NA
E01766,CAREER ACADEMY OF HAIR DESIGN - SILOAM,821 SOUTH MOUNT OLIVE STREET,SILOAM SPRINGS,AR,72761,NA,NA,NA
E01785,PLATT COLLEGE - MILLER-MOTTE - FAYETTEVI,3725 RAMSEY STREET,FAYETTEVILLE,NC,28311,NA,NA,NA
E01788,PLATT COLLEGE - MCCANN - ALLENTOWN,2200 NORTH IRVING STREET,ALLENTOWN,PA,18109,NA,NA,NA
E01789,UNITECH TRAINING ACADEMY - WEST MONROE,111 CROSLEY STREET,WEST MONROE,LA,71291,NA,NA,NA
E01790,UNITECH TRAINING ACADEMY - HOUMA,1227 GRAND CAILLOU ROAD,HOUMA,LA,70363,NA,NA,NA
E01791,UNITECH TRAINING ACADEMY -  ALEXANDRIA,7228 ENGLAND DRIVE,ALEXANDRIA,LA,71303,NA,NA,NA
E01792,UNITECH TRAINING ACADEMY - LAKE CHARLES,2827 4TH AVENUE,LAKE CHARLES,LA,70601,NA,NA,NA
E01796,ROSS MEDICAL EDUCATION CENTER - DAVISON,815 SOUTH STATE STREET,DAVISON,MI,48423,NA,NA,NA
E01826,UNITED EDUCATION INSTITUTE - ONTARIO,4730 ONTARIO MILLS PARKWAY,ONTARIO,CA,91764,NA,NA,NA
E01827,UNITED EDUCATION INSTITUTE - ENCINO,5445 BALBOA BOULEVARD,ENCINO,CA,91316,NA,NA,NA
E01829,ROSS MEDICAL EDUCATION CENTER -,445 E. UNIVERSITY DRIVE,GRANGER,IN,46530,NA,NA,NA
E01836,MILLER-MOTTE COLLEGE - COLUMBUS,1800 BOX ROAD,COLUMBUS,GA,31907,NA,NA,NA
E01841,BRIGHTWOOD COLLEGE - CHULA VISTA,555 BROADWAY,CHULA VISTA,CA,91910,NA,NA,NA
E01844,GLENDALE CAREER COLLEGE - NEVADA CAREER,3231 NORTH DECATUR BOULEVARD,LAS VEGAS,NV,89131,NA,NA,NA
E01851,RASMUSSEN COLLEGE - WAUSAU,1101 WESTWOOD DRIVE,WAUSAU,WI,54401,NA,NA,NA
E01864,RASMUSSEN COLLEGE - BLAINE,3629 95TH AVENUE NORTHEAST,BLAINE,MN,55014,NA,NA,NA
E01865,RASMUSSEN COLLEGE -  MOKENA,8650 WEST SPRING LAKE ROAD,MOKENA,IL,60448,NA,NA,NA
E01879,TOURO UNIVERSITY - NEVADA,874 AMERICAN PACIFIC DRIVE,HENDERSON,NV,89014,NA,NA,NA
E01886,UNITED EDUCATION INSTITUTE - CHULA VISTA,1261 THIRD AVENUE,CHULA VISTA,CA,91911,NA,NA,NA
E01887,UNITED EDUCATION INSTITUTE - WEST COVINA,339 N. AZUSA AVENUE,WEST COVINA,CA,91731,NA,NA,NA
E01888,UNITED EDUCATION INSTITUTE - ANAHEIM,401 CARL KARCHER WAY,ANAHEIM,CA,92801,NA,NA,NA
E01897,CONTINENTAL SCHOOL OF BEAUTY CULTURE - M,2803 BREWERTON ROAD,MATTYDALE,NY,13211,NA,NA,NA
E01901,VIRGINIA COLLEGE - ECOTECH INSTITUTE - A,1400 SOUTH ABILENE STREET,AURORA,CO,80012,NA,NA,NA
E01913,MILLER-MOTTE COLLEGE - CONWAY,2451 EAST HIGHWAY 501,CONWAY,SC,29526,NA,NA,NA
E01928,UNITED EDUCATION INSTITUTE - UEI COLLEGE,2027 MISSION AVENUE,OCEANSIDE,CA,92058,NA,NA,NA
E01929,RASMUSSEN COLLEGE - TAMPA,4042 PARKS OAK BOULEVARD,TAMPA,FL,33610,NA,NA,NA
E01938,PLATT COLLEGE - MILLER-MOTTE JACKSONVILL,105 NEW FRONTIER WAY,JACKSONVILLE,NC,28546,NA,NA,NA
E01943,NATIONAL COLLEGE - LOUISVILLE CAMPUS,3950 DIXIE HIGHWAY,LOUISVILLE,KY,40216,NA,NA,NA
E01946,DORSEY BUSINESS SCHOOL - SAGINAW CAMPUS,4390 BAY ROAD,SAGINAW,MI,48603,NA,NA,NA
E01947,CAREER CARE INSTITUTE - MORENO VALLEY,22500  TOWN CIRCLE SUITE 2205,MORENO VALLEY,CA,92553,NA,NA,NA
E01951,IMAGINE -  PAUL MITCHELL PARTNER SCHOOL,3030 WILLIAM PEREIRA DRIVE,NORMAN,OK,73072,NA,NA,NA
E01957,MILLER-MOTTE COLLEGE - AUGUSTA,621 NORTHWEST FRONTAGE ROAD,AUGUSTA,GA,30907,NA,NA,NA
E01970,EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATH,350 HOWARD STREET,SPARTANBURG,SC,29303,NA,NA,NA
E01977,UEI COLLEGE-RIVERSIDE,1860 UNIVERSITY  AVENUE,RIVERSIDE,CA,92507,NA,NA,NA
E02015,MILLER-MOTTE COLLEGE - MACON,175 TOM HILL SENIOR BOULEVARD,MACON,GA,31210,NA,NA,NA
E02028,UNITED EDUCATION INSTITUTE - UEI COLLEGE,4994 CLAREMONT AVENUE,STOCKTON,CA,95207,NA,NA,NA
E02088,ATA COLLEGE-ATA CAREER EDUCATION,7355 SPRING HILL DRIVE,SPRING HILL,FL,34606,NA,NA,NA
E02094,VISTA COLLEGE - BEAUMONT,"3871 STAGG DRIVE, SUITE 186",BEAUMONT,TX,77701,NA,NA,NA
E02095,VISTA COLLEGE - LONGVIEW,1905 WEST LOOP 281,LONGVIEW,TX,75604,NA,NA,NA
E02098,TEXAS BARBER COLLEGE #2,9888 FERGUSON,DALLAS,TX,75228,NA,NA,NA
E02099,TEXAS BARBER COLLEGE #1,5148 SOUTH LANCASTER,DALLAS,TX,75241,NA,NA,NA
E02100,TEXAS BARBER COLLEGE #5,610 C WEST CAVALCADE,HOUSTON,TX,77009,NA,NA,NA
E02103,CAREER QUEST LEARNING CENTER - JACKSON,209 EAST WASHINGTON AVENUE,JACKSON,MI,49201,NA,NA,NA
E02114,PAUL MITCHELL THE SCHOOL RHODE ISLAND,30 CHAPEL VIEW BOULEVARD STE 100,CRANSTON,RI,02920,NA,NA,NA
E02115,PAUL MITCHELL THE SCHOOL ORLANDO,1285 OVIEDO MALL BLVD,OVIEDO,FL,32765,NA,NA,NA
E02116,PAUL MITCHELL THE SCHOOL - SAN DIEGO,410 A STREET,SAN DIEGO,CA,92101,NA,NA,NA
E02117,PAUL MITCHELL THE SCHOOL TAMPA,7823 CITRUS PARK,TAMPA,FL,33625,NA,NA,NA
E02118,PAUL MITCHELL THE SCHOOL MICHIGAN,40688 VAN DYKE,STERLING HEIGHTS,MI,48313,NA,NA,NA
E02120,PAUL MITCHELL THE SCHOOL OGDEN,2285 GRANT AVENUE,OGDEN,UT,84401,NA,NA,NA
E02122,PAUL MITCHELL THE SCHOOL GREAT LAKES PA,9941 INTERSTATE COMMERCE DRIVE,FORT MYERS,FL,33913,NA,NA,NA
E02123,PAUL MITCHELL THE SCHOOL COLUMBIA,700 GERVAIS STREET #D,COLUMBIA,SC,29201,NA,NA,NA
E02124,PAUL MITCHELL THE SCHOOL CHARLESTON,4952 CENTRE POINTE DRIVE,NORTH CHARLESTON,SC,29418,NA,NA,NA
E02126,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GO",4948 COMMERCIAL DRIVE,NEW YORK MILLS,NY,13417,NA,NA,NA
E02133,PLATT COLLEGE - RIVERSIDE,"6465 SYCAMORE CANYON BLVD, STE. 100",RIVERSIDE,CA,92507,NA,NA,NA
E02135,SOUTH UNIVERSITY - AUSTIN,1220 W LOUIS HENNA BLVD,ROUND ROCK,TX,78681,NA,NA,NA
E02145,JOHNS HOPKINS UNIVERSITY - CAREY BUSINES,100 INTERNATIONAL DRIVE,BALTIMORE,MD,21202,NA,NA,NA
E02148,BELLA CAPELLI ACADEMY -,ROUTE 60 AND PARK MANOR DRIVE,PITTSBURGH,PA,15205,NA,NA,NA
E02150,PAUL MITCHELL THE SCHOOL-JACKSONVILLE -,14445 POTOMAC MILLS ROAD,WOODBRIDGE,VA,22192,NA,NA,NA
E02158,VISTA COLLEGE - KILLEEN,1001 SOUTH FORT HOOD STREET,KILLEEN,TX,76541,NA,NA,NA
E02160,MEDTECH INSTITUTE,1900 NORTH ALAFAYA TRAIL,ORLANDO,FL,32826,NA,NA,NA
E02161,CAREER ACADEMY OF HAIR DESIGN - FAYETTEV,4310 W MARTIN LUTHER KING BLVD,FAYETTEVILLE,AR,72701,NA,NA,NA
E02162,AMERICAN INSTITUTE - TOMS RIVER,2363 LAKEWOOD ROAD,TOMS RIVER,NJ,08755,NA,NA,NA
E02163,PAUL MITCHELL THE SCHOOL-JACKSONVILLE -,8041 L TYSONS CORNER CENTER,MCLEAN,VA,22102,NA,NA,NA
E02166,RASMUSSEN COLLEGE - OVERLAND PARK,11600 COLLEGE BOULEVARD,OVERLAND PARK,KS,66210,NA,NA,NA
E02167,RASMUSSEN COLLEGE - TOPEKA,620 SW GOVERNOR VIEW,TOPEKA,KS,66606,NA,NA,NA
E02174,SOUTHERN CAREERS INSTITUTE - SAN ANTONIO,6963 NW LOOP 410,SAN ANTONIO,TX,78238,NA,NA,NA
E02177,PCI HEALTH TRAINING CENTER - RICHARDSON,1300 INTERNATIONAL PARKWAY,RICHARDSON,TX,75081,NA,NA,NA
E02178,HAYS ACADEMY OF HAIR DESIGN -,115 SOUTH 5TH STREET,SALINA,KS,67401,NA,NA,NA
E02182,CHAMBERLAIN COLLEGE OF NURSING - INDIANA,9100 KEYSTONE CROSSING,INDIANAPOLIS,IN,46240,NA,NA,NA
E02186,CRAVE BEAUTY ACADEMY-BALLWIN,15435 CLAYTON ROAD,BALLWIN,MO,63011,NA,NA,NA
E02187,NATIONAL CAREER INSTITUTE - JERSEY CITY,900 BERGEN AVENUE,JERSEY CITY,NJ,07306,NA,NA,NA
E02188,NEW YORK MEDICAL CAREER TRAINING CENTER,500 8TH AVENUE,NEW YORK,NY,10018,NA,NA,NA
E02189,TONI & GUY HAIRDRESSING ACADEMY - BRAINT,727A  GRANITE STREET,BRAINTREE,MA,02184,NA,NA,NA
E02190,DORSEY SCHOOL OF BUSINESS - DEARBORN,18660 FORD ROAD,DETROIT,MI,48228,NA,NA,NA
E02191,MYCOMPUTERCAREER.COM - DALLAS,12225 GREENVILLE AVENUE,DALLAS,TX,75243,NA,NA,NA
E02192,MYCOMPUTERCAREER.COM - HOUSTON,5177 RICHMOND AVENUE,HOUSTON,TX,77056,NA,NA,NA
E02194,ACADEMY OF HAIR DESIGN #1-GRENADA CAMPUS,2003-B SOUTH COMMERCE STREET,GRENADA,MS,38901,NA,NA,NA
E02200,TAYLOR ANDREWS ACADEMY -  OREM,539 WEST UNIVERSITY PARKWAY,OREM,UT,84004,NA,NA,NA
E02202,PAUL MITCHELL THE SCHOOL CINCINNATI - TO,5549 MONROE STREET,SYLVANIA,OH,43560,NA,NA,NA
E02203,WEST COAST UNIVERSITY - MIAMI,9250 NW 36TH STREET,DORAL,FL,33178,NA,NA,NA
E02206,PAUL MITCHELL THE SCHOOL CHICAGO - PAUL,106 YORKTOWN CENTER,LOMBARD,IL,60148,NA,NA,NA
E02208,ADVANCE BEAUTY COLLEGE - LAGUNA HILLS,25332 MCINTYRE STREET,LAGUNA HILLS,CA,92653,NA,NA,NA
E02209,PAUL MITCHELL THE SCHOOL FAYETTEVILLE -,1215 A WOODRUFF ROAD,GREENVILLE,SC,29607,NA,NA,NA
E02210,ARIZONA SCHOOL OF INTEGRATIVE STUDIES -,113 WEST PHOENIX AVENUE,FLAGSTAFF,AZ,86001,NA,NA,NA
E02211,ARIZONA SCHOOL OF INTEGRATIVE STUDIES -,115 SOUTH MCCORMICK STREET,PRESCOTT,AZ,86303,NA,NA,NA
E23411,KENNETH SHULER SCHOOL OF COSMETOLOGY & N,98 DAVENPORT STREET,GOOSE CREEK,SC,29445,NA,NA,NA
E40387,IDEAL BEAUTY ACADEMY - JEFFERSONVILLE,1401 YOUNGSTOWN DRIVE,JEFFERSONVILLE,IN,47130,NA,NA,NA
E40388,VISTA COLLEGE - COLLEGE STATION,2704 TEXAS AVENUE SOUTH,COLLEGE STATION,TX,77840,NA,NA,NA
E40394,AVEDA INSTITUTE TUCSON - AVEDA INSTITUTE,8475 SOUTH EMERALD DRIVE,TEMPE,AZ,85284,NA,NA,NA
E40395,BAKER COLLEGE - CULINARY INSTITUTE OF MI,336 W. CLAY AVENUE,MUSKEGON,MI,49440,NA,NA,NA
E40396,BAKER COLLEGE - CULINARY INSTITUTE OF MI,2000 ST. CLAIR STREET,PORT HURON,MI,48060,NA,NA,NA
E40398,HUSSIAN COLLEGE-RELATIVITY CAMPUS CALIFO,1201 W. 5TH STREET,LOS ANGELES,CA,90017,NA,NA,NA
E40407,CELEBRITY BARBER SCHOOL,3220 LOUISVILLE AVENUE,MONROE,LA,71201,NA,NA,NA
E40408,EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATH,910 S. DONAHUE DRIVE,AUBURN,AL,36832,NA,NA,NA
E40410,UNITECH TRAINING ACADEMY - METAIRIE,6660 RIVERSIDE DRIVE,METAIRIE,LA,70003,NA,NA,NA
E40413,CAREER ACADEMY OF HAIR DESIGN - FORT SMI,1000 PHOENIX AVENUE,FORT SMITH,AR,72901,NA,NA,NA
E40414,VISTA COLLEGE - FT. SMITH,1200 SOUTH WALDRON ROAD,FT. SMITH,AR,72903,NA,NA,NA
E40421,INTER AMERICAN UNIVERSITY OF PUERTO RICO,JOSE G BENITEZ AVENUE  33,CAGUAS,PR,00726,NA,NA,NA
E40422,INTER AMERICAN UNIVERSITY OF PUERTO RICO,ELEANOR ROOSEVELT #118,SAN JUAN,PR,00918,NA,NA,NA
E40424,UEI COLLEGE - BAKERSFIELD,3737 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93308,NA,NA,NA
E40425,FLORIDA CAREER COLLEGE,7891 PINES BOULEVARD,PEMBROKE PINES,FL,33024,NA,NA,NA
E40426,FLORIDA CAREER COLLEGE - WEST PALM BEACH,6058 OKEECHOBEE BLVD.,WEST PALM BEACH,FL,33417,NA,NA,NA
E40427,FLORIDA CAREER COLLEGE -HIALEAH,3750 WEST 18 AVENUE,HIALEAH,FL,33012,NA,NA,NA
E40428,FLORIDA CAREER COLLEGE - LAUDERDALE LAKE,3383 NORTH STATE ROAD 7,LAUDERDALE LAKES,FL,33319,NA,NA,NA
E40429,FLORIDA CAREER COLLEGE -  TAMPA,9950 PRINCESS PALM AVENUE SUITE 100,TAMPA,FL,33619,NA,NA,NA
E40430,FLORIDA CAREER COLLEGE - JACKSONVILLE,6600 YOUNGERMAN CIRCLE,JACKSONVILLE,FL,32244,NA,NA,NA
E40431,FLORIDA CAREER COLLEGE - BOYNTON BEACH,1743 NORTH CONGRESS AVE,BOYNTON BEACH,FL,33426,NA,NA,NA
E40432,FLORIDA CAREER COLLEGE - MARGATE,3271 N. STATE ROAD 7,MARGATE,FL,33063,NA,NA,NA
E40434,FLORIDA CAREER COLLEGE - ORLANDO,989 NORTH SEMORAN BOULEVARD,ORLANDO,FL,32807,NA,NA,NA
E40435,UNITED EDUCATION INSTITUTE - UEI COLLEGE,9215 N. BLACK CANYON HIGHWAY,PHOENIX,AZ,85021,NA,NA,NA
E40436,FLORIDA CAREER COLLEGE - HOUSTON,70-A FARM TO MARKET ROAD 1960 WEST,HOUSTON,TX,77090,NA,NA,NA
E40437,FAIRLEIGH DICKINSON UNIVERSITY - VANCOUV,842 CAMBIE STREET,VANCOUVER,CN,00000,"VANCOUVER, BC",CANADA,V6B2P6
E40438,KENNETH SHULER SCHOOL OF COSMETOLOGY - S,1515 JOHN B WHITE SR BOULEVARD,SPARTANBURG,SC,29301,NA,NA,NA
E40439,KENNETH SHULER SCHOOL OF COSMETOLOGY  -,7474 GARNERS FERRY ROAD,COLUMBIA,SC,29209,NA,NA,NA
E40440,KENNETH SHULER SCHOOL OF COSMO-GREENVILL,3528-A EARL E. MORRIS JR. HIGHWAY,GREENVILLE,SC,29611,NA,NA,NA
E40441,KENNETH SHULER SCHOOL OF COSMETOLOGY & H,2443 WEST LUCAS STREET,FLORENCE,SC,29501,NA,NA,NA
E40442,AMERICAN INSTITUTE - SOMERSET,80 COTTONTAIL LANE,SOMERSET,NJ,08873,NA,NA,NA
E40443,UNITECH TRAINING ACADEMY - BATON ROUGE,10551 COURSEY BLVD,BATON ROUGE,LA,70816,NA,NA,NA
E40444,ARIZONA SCH OF INTEGRATIVE STUDIES MESA,209 WEST MAIN STREET,MESA,AZ,85210,NA,NA,NA
E40446,MYCOMPUTERCAREER.COM - ARLINGTON,1701 EAST LAMAR BLVD,ARLINGTON,TX,76006,NA,NA,NA
E40447,MYCOMPUTERCAREER.COM - CHARLOTTE,3701 ARCO CORPORATE DRIVE,CHARLOTTE,NC,28273,NA,NA,NA
E40448,CAREER QUEST LEARNING CENTER - MT. PLEAS,2116 SOUTH MISSION STREET,MOUNT PLEASANT,MI,48858,NA,NA,NA
E40449,OHIO MEDIA SCHOOL,4411 MONTGOMERY ROAD,NORWOOD,OH,45212,NA,NA,NA
E40451,AVEDA INSTITUTE-SAN ANTONIO,21003 ENCINO COMMONS,SAN ANTONIO,TX,78259,NA,NA,NA
E40452,FAIRLEIGH DICKINSON UNIVERSITY - WROXTON,WROXTON NR BANBURY,OXFORDSHIRE,FC,00000,NA,ENGLAND,OX15 6PX
E40455,ADVANCED COLLEGE - STOCKTON,8338 NORTH WEST LANE,STOCKTON,CA,95120,NA,NA,NA
E40457,INDIANA UNIVERSITY - FORT WAYNE,2101 EAST COLISEUM BOULEVARD,FORT WAYNE,IN,46805,NA,NA,NA
E40459,INSTITUTE OF CULINARY EDUCATION -,521 EAST GREEN STREET,PASADENA,CA,91109,NA,NA,NA
E40461,AMERICAN INSTITUTE OF CLINICAL MASSAGE,4365 EAST INVERNESS DRIVE,POST FALLS,ID,83854,NA,NA,NA
E40462,DORSEY SCHOOL OF BUSINESS - SOUTHGATE CA,15755 NORTHLINE ROAD,SOUTHGATE,MI,48195,NA,NA,NA
E40465,STANBRIDGE UNIVERSITY - LOS ANGELES,2215 WEST MISSION ROAD,ALHAMBRA,CA,91803,NA,NA,NA
E40466,SANTA BARBARA BUSINESS COLLEGE -,4839 MARKET STREET,VENTURA,CA,93003,NA,NA,NA
E40469,MIAMI DADE COLLEGE - WEST CAMPUS,3800 NW 115TH AVE,DORAL,FL,33178,NA,NA,NA
E40471,ELEVATE SALON INSTITUTE,"300 EAST MAIN STREET, #100",DURHAM,NC,27701,NA,NA,NA
E40473,UEI COLLEGE - SACRAMENTO,"4424 FLORIN ROAD, SUITE D & E",SACRAMENTO,CA,95823,NA,NA,NA
E40474,ALL BEAUTY COLLEGE,1385 EAST GEMINI STREET,FORT MOHAVE,AZ,86426,NA,NA,NA
E40477,NEW YORK MED CAR TRNG CENTER - MEDICAL C,711 STEWART AVENUE,GARDEN CITY,NY,11530,NA,NA,NA
E40478,ACADEMY OF HAIR DESIGN,348 SPRINGHILL STREET,JASPER,TX,75951,NA,NA,NA
E40479,L'ESPRIT ACADEMY - ROYAL OAK,501 SOUTH WASHINGTON AVENUE,ROYAL OAK,MI,48067,NA,NA,NA
E40480,BELLA COSMETOLOGY AND BARBER COLLEGE,410 WEST BROADWAY STREET,WINNSBORO,TX,75494,NA,NA,NA
E40485,SOUTHERN CAREERS INSTITUTE - WACO,3700 SOUTH IH-35,WACO,TX,76706,NA,NA,NA
E40487,ATA COLLEGE - CINCINNATI,225 PICTORIA DRIVE,CINCINNATI,OH,45246,NA,NA,NA
E40488,ADVANCED COLLEGE - SALIDA,5258 PIRRONE COURT,SALIDA,CA,95368,NA,NA,NA
E40489,WEST VIRGINIA JUNIOR COLLEGE - UNITED CA,8957 LINCOLN HIGHWAY,IRWIN,PA,15642,NA,NA,NA
E40491,RICHPORT TECHNICAL COLLEGE -,1817 S. SHERWOOD FOREST BOULEVARD,BATON ROUGE,LA,70816,NA,NA,NA
E40492,TAYLOR ANDREWS ACADEMY OF HAIR DESIGN -,15070 DIX TOLEDO ROAD,SOUTHGATE,MI,48195,NA,NA,NA
E40493,PCI ACADEMY - PCI ACADEMY,1550 SOUTH 1ST AVENUE,IOWA CITY,IA,52240,NA,NA,NA
E40495,ELITE WELDING ACADEMY - DBA ELITE PIPE W,7119 VILLAGE WAY,HOUSTON,TX,77087,NA,NA,NA
E40497,J. MICHAEL HARROLD BEAUTY ACADEMY -,10898  EAST US HWY 36,AVON,IN,46123,NA,NA,NA
E40498,EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATH,4408 BON AIRE DRIVE,MONROE,LA,71203,NA,NA,NA
E40501,ELITE WELDING ACADEMY -,1910 COUNTY ROAD ONE,SOUTH POINT,OH,45680,NA,NA,NA
E40502,JONES TECHNICAL INSTITUTE-SUNSTATE ACADE,2525 DREW STREET,CLEARWATER,FL,33765,NA,NA,NA
E40503,PLATT COLLEGE-MMC- CHATT NORTH,4180 SOUTH CREEK ROAD,CHATTANGOOGA,TN,37406,NA,NA,NA
E99990,FEDERAL STUDENT AID USE ONLY,"830 FIRST STREET, N.E.",WASHINGTON,DC,20202,NA,NA,NA
G01120,AMER BAPT SEM OF THE WEST-BERKELEY,2606 DWIGHT WAY,BERKELEY,CA,94704,NA,NA,NA
G01165,CHURCH DIV SCH OF THE PACIFIC,2451 RIDGE RD,BERKELEY,CA,94709,NA,NA,NA
G01169,CLAREMONT GRADUATE UNIVERSITY,150 EAST 10TH STREET,CLAREMONT,CA,91711,NA,NA,NA
G01200,FULLER THEOLOGICAL SEMINARY,135 N OAKLAND,PASADENA,CA,91182,NA,NA,NA
G01207,GRADUATE THEOLOGICAL UNION,2400 RIDGE ROAD,BERKELEY,CA,94709,NA,NA,NA
G01256,PACIFIC SCHOOL OF RELIGION,1798 SCENIC AVE,BERKELEY,CA,94709,NA,NA,NA
G01288,CLAREMONT SCHOOL OF THEOLOGY,1325 N COLLEGE AVE,CLAREMONT,CA,91711,NA,NA,NA
G01295,SOUTHWESTERN LAW SCHOOL,3050 WILSHIRE BOULEVARD,LOS ANGELES,CA,90010,NA,NA,NA
G01354,ILIFF SCHOOL OF THEOLOGY,2201 SOUTH UNIVERSITY BOULEVAR,DENVER,CO,80210,NA,NA,NA
G01387,HARTFORD SEMINARY,77 SHERMAN STREET,HARTFORD,CT,06105,NA,NA,NA
G01464,WESLEY THEOLOGICAL SEMINARY,4500 MASSACHUSETTS AVENUE  NW,WASHINGTON,DC,20016,NA,NA,NA
G01560,COLUMBIA THEOLOGICAL SEMINARY,701 COLUMBIA DR PO BOX 520,DECATUR,GA,30031,NA,NA,NA
G01568,INTERDENOMINATIONAL THEOLOGY CENTER,700 MARTIN LUTHER KING DR SW,ATLANTA,GA,30314,NA,NA,NA
G01632,AQUINAS INSTITUTE OF THEOLOGY,23 S SPRING AVE,ST LOUIS,MO,63108,NA,NA,NA
G01637,BETHANY THEOLOGICAL SEMINARY,615 NATIONAL RD  WEST,RICHMOND,IN,47374,NA,NA,NA
G01661,CHICAGO THEOLOGICAL SEMINARY,5757 S. UNIVERSITY AVENUE,CHICAGO,IL,60637,NA,NA,NA
G01682,GARRETT-EVANGELICAL THEOLOGICAL SEM,2121 SHERIDAN RD,EVANSTON,IL,60201,NA,NA,NA
G01712,LUTHERAN SCHOOL OF THEOL AT CHICAGO,1100 EAST 55TH STREET,CHICAGO,IL,60615,NA,NA,NA
G01721,MCCORMICK THEOLOGICAL SEMINARY,5460 S. UNIVERSITY AVENUE,CHICAGO,IL,60615,NA,NA,NA
G01723,MEADVILLE LOMBARD THEOLOGICAL SCHOOL,5701 SOUTH WOODLAWN AVENUE,CHICAGO,IL,60637,NA,NA,NA
