index,OPE ID,School,City,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
10026,3578,UNIVERSITY OF THE INCARNATE WORD,SAN ANTONIO,TX,78209,Private-Nonprofit,Unsubsidized - Graduate,1468,1469,40520385,1477,20582951
5658,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,COLUMBIA,SC,29208,Public,Unsubsidized - Undergraduate,10100,10628,40624261,10628,20520101
5742,3632,TEXAS A&M UNIVERSITY,COLLEGE STATION,TX,77843,Public,Unsubsidized - Undergraduate,10187,10579,39481407,10579,20508702
10136,3745,UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA,22903,Public,Unsubsidized - Graduate,1870,1896,39952749,1928,20410965
9229,2208,SIMMONS UNIVERSITY,BOSTON,MA,2115,Private-Nonprofit,Unsubsidized - Graduate,2091,2091,31495124,2091,20320833
9478,2569,UNIVERSITY OF NEVADA - LAS VEGAS,LAS VEGAS,NV,89154,Public,Unsubsidized - Graduate,1910,1950,43194094,1957,20311150
18684,3745,UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA,22903,Public,Grad Plus,1113,1406,40062704,1413,20295037
13803,2823,SAINT JOHN'S UNIVERSITY,JAMAICA,NY,11439,Private-Nonprofit,Parent Plus,1721,1768,40052912,1768,20289567
17303,1371,UNIVERSITY OF DENVER,DENVER,CO,80208,Private-Nonprofit,Grad Plus,1741,1944,57274270,1944,20253260
4769,1869,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,AMES,IA,50011,Public,Unsubsidized - Undergraduate,9152,9269,38629786,9358,20248006
13426,2010,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE,BATON ROUGE,LA,70803,Public,Parent Plus,1872,1903,39038242,1903,20206400
13354,1948,UNIVERSITY OF KANSAS,LAWRENCE,KS,66045,Public,Parent Plus,2105,2151,39419915,2151,20162346
4545,3954,UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS,ORLANDO,FL,32816,Public,Unsubsidized - Undergraduate,7947,7981,20157418,7992,20157418
8819,3954,UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS,ORLANDO,FL,32816,Public,Unsubsidized - Graduate,2487,2487,20124127,2502,20124127
17169,1315,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",LOS ANGELES,CA,90095,Public,Grad Plus,1583,1641,48428961,1641,20071273
18009,2542,CREIGHTON UNIVERSITY,OMAHA,NE,68178,Private-Nonprofit,Grad Plus,1272,1276,39857942,1278,19963456
730,2290,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824,Public,Subsidized,9250,9761,36222936,9761,19914634
8640,41618,BRANDMAN UNIVERSITY,IRVINE,CA,92618,Private-Nonprofit,Unsubsidized - Graduate,2347,2347,44266826,2387,19910814
13555,2268,GRAND VALLEY ST UNIVERSITY,ALLENDALE,MI,49401,Public,Parent Plus,3089,3093,38878286,3093,19852069
8999,1809,INDIANA UNIVERSITY - BLOOMINGTON,BLOOMINGTON,IN,47405,Public,Unsubsidized - Graduate,2086,2403,40716858,2403,19804791
17172,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,94720,Public,Grad Plus,1015,1288,38549484,1289,19746774
13091,1479,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,DAYTONA BEACH,FL,32114,Private-Nonprofit,Parent Plus,1195,1369,33709918,1371,19733463
18082,2711,CORNELL UNIVERSITY,ITHACA,NY,14853,Private-Nonprofit,Grad Plus,881,920,35761401,943,19709317
10224,3863,MARQUETTE UNIVERSITY,MILWAUKEE,WI,53201,Private-Nonprofit,Unsubsidized - Graduate,1670,1722,38458345,1722,19663480
10135,3749,GEORGE MASON UNIVERSITY,FAIRFAX,VA,22030,Public,Unsubsidized - Graduate,2368,2376,42654622,2376,19622893
17736,2104,"UNIVERSITY OF MARYLAND, BALTIMORE",BALTIMORE,MD,21201,Public,Grad Plus,1298,1359,39355885,1363,19596853
5064,3969,UNIVERSITY OF MINNESOTA - TWIN CITIES,MINNEAPOLIS,MN,55455,Public,Unsubsidized - Undergraduate,8446,8544,37741103,8544,19584303
9045,1855,DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER,,IA,,Private-Nonprofit,Unsubsidized - Graduate,1177,1195,38776261,1195,19580245
5007,2268,GRAND VALLEY ST UNIVERSITY,ALLENDALE,MI,49401,Public,Unsubsidized - Undergraduate,8621,8926,38283203,8926,19510703
8859,1574,GEORGIA STATE UNIVERSITY,ATLANTA,GA,30303,Public,Unsubsidized - Graduate,2220,2220,35601628,2220,19460750
1275,3379,UNIVERSITY OF PITTSBURGH,,PA,,Public,Subsidized,8716,8834,37734414,8834,19437245
5004,2290,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824,Public,Unsubsidized - Undergraduate,9791,10424,35679987,10424,19420331
14294,3594,UNIVERSITY OF NORTH TEXAS,DENTON,TX,76203,Public,Parent Plus,2508,2542,37933278,2542,19376472
14478,3827,WEST VIRGINIA UNIVERSITY,MORGANTOWN,WV,26506,Public,Parent Plus,1897,1945,36931513,1947,19338638
14045,3170,OKLAHOMA STATE UNIVERSITY,STILLWATER,OK,74078,Public,Parent Plus,1846,1868,37837188,1868,19293074
271,3954,UNIVERSITY OF CENTRAL FLORIDA-MAIN CAMPUS,ORLANDO,FL,32816,Public,Subsidized,8538,8539,19253333,8555,19253333
1161,3090,OHIO STATE UNIVERSITY,COLUMBUS,OH,43210,Public,Subsidized,9171,9292,37691399,9307,19247628
8635,41426,TOURO UNIVERSITY,VALLEJO,CA,94592,Private-Nonprofit,Unsubsidized - Graduate,1334,1356,39330090,1356,19175293
17181,1218,LOMA LINDA UNIVERSITY,LOMA LINDA,CA,92350,Private-Nonprofit,Grad Plus,875,936,39231695,1029,19070038
14207,3425,CLEMSON UNIVERSITY,CLEMSON,SC,29634,Public,Parent Plus,1535,1562,36545772,1562,19053865
5750,10115,UNIVERSITY OF TEXAS AT SAN ANTONIO,SAN ANTONIO,TX,78249,Public,Unsubsidized - Undergraduate,8943,9303,35855294,9303,19018378
5745,3656,UNIVERSITY OF TEXAS AT ARLINGTON,ARLINGTON,TX,76013,Public,Unsubsidized - Undergraduate,8316,8986,36821367,8986,18960581
14472,3800,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,99164,Public,Parent Plus,2080,2094,37234548,2094,18954958
1163,3051,KENT STATE UNIVERSITY,KENT,OH,44242,Public,Subsidized,9072,9278,36596695,9278,18939033
8866,1579,AUGUSTA UNIVERSITY,AUGUSTA,GA,30912,Public,Unsubsidized - Graduate,1497,1543,37640217,1543,18935363
1471,3656,UNIVERSITY OF TEXAS AT ARLINGTON,ARLINGTON,TX,76013,Public,Subsidized,9596,10179,36892541,10179,18910203
5549,3379,UNIVERSITY OF PITTSBURGH,,PA,,Public,Unsubsidized - Undergraduate,10132,10579,36684386,10579,18815774
9002,1786,BALL STATE UNIVERSITY,MUNCIE,IN,47306,Public,Unsubsidized - Graduate,2288,2302,30570878,2302,18797910
17363,9635,FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,33199,Public,Grad Plus,2121,2138,18757500,2192,18757500
13318,1892,UNIVERSITY OF IOWA,IOWA CITY,IA,52242,Public,Parent Plus,1658,1670,18612605,1670,18612605
11522,24824,PONCE HEALTH SCIENCES UNIVERSITY,,PR,,Proprietary,Unsubsidized - Graduate,1273,1280,37731453,1286,18520488
4949,2221,UNIVERSITY OF MASSACHUSETTS - AMHERST,AMHERST,MA,1003,Public,Unsubsidized - Undergraduate,8887,9037,35749703,9037,18496802
8632,1117,AZUSA PACIFIC UNIVERSITY,AZUSA,CA,91702,Private-Nonprofit,Unsubsidized - Graduate,2111,2177,39789683,2196,18398319
4274,1051,UNIVERSITY OF ALABAMA,TUSCALOOSA,AL,35487,Public,Unsubsidized - Undergraduate,9192,9474,36307779,9474,18396030
18078,2782,NEW YORK INSTITUTE OF TECHNOLOGY,OLD WESTBURY,NY,11568,Private-Nonprofit,Grad Plus,1074,1139,35355778,1139,18395167
9978,3530,UNIVERSITY OF TENNESSEE,KNOXVILLE,TN,37996,Public,Unsubsidized - Graduate,1763,1765,35127951,1765,18313814
17410,1564,EMORY UNIVERSITY,ATLANTA,GA,30322,Private-Nonprofit,Grad Plus,1145,1196,34998085,1196,18266695
13139,21415,SAVANNAH COLLEGE OF ART AND DESIGN,,GA,,Private-Nonprofit,Parent Plus,1568,1590,49264318,1598,18222028
13032,1350,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,80523,Public,Parent Plus,1638,1672,34686543,1672,18061587
9378,2440,UNIVERSITY OF MISSISSIPPI,UNIVERSITY,MS,38677,Public,Unsubsidized - Graduate,1486,1692,35911878,1692,18054202
5930,3827,WEST VIRGINIA UNIVERSITY,MORGANTOWN,WV,26506,Public,Unsubsidized - Undergraduate,9172,9429,35304085,9434,18025736
1563,33394,WESTERN GOVERNORS UNIVERSITY,SALT LAKE CITY,UT,84107,Private-Nonprofit,Subsidized,10816,10817,35772711,10837,17987888
9402,2506,SAINT LOUIS UNIVERSITY,ST LOUIS,MO,63103,Private-Nonprofit,Unsubsidized - Graduate,1602,1612,35135959,1612,17962313
14296,3545,BAYLOR UNIVERSITY,WACO,TX,76798,Private-Nonprofit,Parent Plus,1146,1170,34558750,1170,17947809
8625,1329,UNIVERSITY OF THE PACIFIC,STOCKTON,CA,95211,Private-Nonprofit,Unsubsidized - Graduate,1602,1628,36163496,1639,17914410
19083,40653,ROSEMAN UNIVERSITY OF HEALTH SCIENCES,HENDERSON,NV,89014,Private-Nonprofit,Grad Plus,624,747,19703478,752,17889303
9175,2050,UNIVERSITY OF NEW ENGLAND,BIDDEFORD,ME,4005,Private-Nonprofit,Unsubsidized - Graduate,1096,1096,35170104,1096,17727846
12893,1328,UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,CA,90089,Private-Nonprofit,Parent Plus,980,1000,21867435,1000,17700363
1472,3594,UNIVERSITY OF NORTH TEXAS,DENTON,TX,76203,Public,Subsidized,7870,7987,34357565,7987,17696372
9491,2609,ROWAN UNIVERSITY,GLASSBORO,NJ,8028,Public,Unsubsidized - Graduate,1068,1068,35160572,1068,17677144
1102,2975,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,CHARLOTTE,NC,28223,Public,Subsidized,7871,8624,34618594,8624,17649332
5746,3594,UNIVERSITY OF NORTH TEXAS,DENTON,TX,76203,Public,Unsubsidized - Undergraduate,7931,8392,34009310,8392,17616858
1162,3125,UNIVERSITY OF CINCINNATI,CINCINNATI,OH,45221,Public,Subsidized,8550,8773,34758452,8773,17593077
5376,2975,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,CHARLOTTE,NC,28223,Public,Unsubsidized - Undergraduate,8377,9058,34414663,9058,17576017
9534,2711,CORNELL UNIVERSITY,ITHACA,NY,14853,Private-Nonprofit,Unsubsidized - Graduate,1447,1457,32769256,1463,17573422
4727,4586,PURDUE UNIVERSITY GLOBAL,INDIANAPOLIS,IN,46240,Public,Unsubsidized - Undergraduate,7494,7831,39894644,8875,17572759
9155,2014,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,NEW ORLEANS,LA,70112,Public,Unsubsidized - Graduate,1150,1162,36450255,1180,17547664
17304,4508,UNIVERSITY OF COLORADO DENVER,DENVER,CO,80204,Public,Grad Plus,1784,1886,34366348,1886,17541034
17826,2290,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824,Public,Grad Plus,1614,1826,30094264,1826,17540320
9118,9275,NORTHERN KENTUCKY UNIVERSITY,HIGHLAND HEIGHTS,KY,41099,Public,Unsubsidized - Graduate,2016,2092,33787011,2092,17512696
17886,3969,UNIVERSITY OF MINNESOTA - TWIN CITIES,MINNEAPOLIS,MN,55455,Public,Grad Plus,1976,2063,31457074,2063,17442097
9651,2972,NORTH CAROLINA STATE UNIVERSITY,RALEIGH,NC,27695,Public,Unsubsidized - Graduate,1823,1856,33992996,1857,17440961
17948,2474,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,,MO,,Private-Nonprofit,Grad Plus,1223,1315,34645958,1315,17440732
8760,42189,ROCKY VISTA UNIVERSITY,PARKER,CO,80134,Proprietary,Unsubsidized - Graduate,850,853,34563335,853,17434218
5860,3754,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,BLACKSBURG,VA,24061,Public,Unsubsidized - Undergraduate,8989,9289,34010111,9289,17404442
8624,1312,"UNIVERSITY OF CALIFORNIA, BERKELEY",BERKELEY,CA,94720,Public,Unsubsidized - Graduate,1614,1725,33861165,1725,17402839
9655,2913,CAMPBELL UNIVERSITY,BUIES CREEK,NC,27506,Private-Nonprofit,Unsubsidized - Graduate,1309,1316,34247516,1317,17383214
4590,1572,GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,30460,Public,Unsubsidized - Undergraduate,8215,8681,34106455,8681,17160205
1473,3644,TEXAS TECH UNIVERSITY,LUBBOCK,TX,79409,Public,Subsidized,7837,8058,34099035,8058,17152500
9208,2663,UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM,87131,Public,Unsubsidized - Graduate,1621,1790,29924529,2247,17137783
8596,1090,ARKANSAS STATE UNIVERSITY,JONESBORO,AR,72401,Public,Unsubsidized - Graduate,2383,2478,34047543,2478,17094402
1384,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,COLUMBIA,SC,29208,Public,Subsidized,7772,7940,33678954,7940,17094092
18076,2722,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,BRONX,NY,10458,Private-Nonprofit,Grad Plus,1133,1234,35776639,1234,17084187
1475,3652,UNIVERSITY OF HOUSTON,HOUSTON,TX,77204,Public,Subsidized,7465,7533,33708038,7533,17081151
17176,1325,UNIVERSITY OF SAN FRANCISCO,SAN FRANCISCO,CA,94117,Private-Nonprofit,Grad Plus,1227,1294,34683130,1294,17021136
14097,3379,UNIVERSITY OF PITTSBURGH,,PA,,Public,Parent Plus,1631,1721,31940325,1721,16957682
8930,1710,LOYOLA UNIVERSITY CHICAGO,CHICAGO,IL,60626,Private-Nonprofit,Unsubsidized - Graduate,1832,1870,34661010,1870,16932660
9380,2447,WILLIAM CAREY UNIVERSITY,HATTIESBURG,MS,39401,Private-Nonprofit,Unsubsidized - Graduate,1521,1572,32514691,2450,16869956
8628,1325,UNIVERSITY OF SAN FRANCISCO,SAN FRANCISCO,CA,94117,Private-Nonprofit,Unsubsidized - Graduate,1705,1749,32805211,1749,16857804
0,1051,UNIVERSITY OF ALABAMA,TUSCALOOSA,AL,35487,Public,Subsidized,7594,7622,33040862,7622,16774054
10020,3594,UNIVERSITY OF NORTH TEXAS,DENTON,TX,76203,Public,Unsubsidized - Graduate,2070,2147,32230959,2147,16741855
5375,2923,EAST CAROLINA UNIVERSITY,GREENVILLE,NC,27858,Public,Unsubsidized - Undergraduate,8469,8786,33310611,8786,16735506
377,1775,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,CHAMPAIGN,IL,61820,Public,Subsidized,7734,7806,32883739,7806,16709388
8633,1218,LOMA LINDA UNIVERSITY,LOMA LINDA,CA,92350,Private-Nonprofit,Unsubsidized - Graduate,1101,1103,35126900,1209,16707490
9533,2732,HOFSTRA UNIVERSITY,HEMPSTEAD,NY,11549,Private-Nonprofit,Unsubsidized - Graduate,1600,1606,28820421,1606,16617851
17350,2077,JOHNS HOPKINS UNIVERSITY,BALTIMORE,MD,21218,Private-Nonprofit,Grad Plus,1285,1301,40106072,1302,16611690
1101,2923,EAST CAROLINA UNIVERSITY,GREENVILLE,NC,27858,Public,Subsidized,7671,7772,32977555,7772,16564200
17183,41426,TOURO UNIVERSITY,VALLEJO,CA,94592,Private-Nonprofit,Grad Plus,1101,1203,36442684,1203,16543461
17475,1813,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,INDIANAPOLIS,IN,46202,Public,Grad Plus,1293,1460,32741796,1460,16467164
13273,1809,INDIANA UNIVERSITY - BLOOMINGTON,BLOOMINGTON,IN,47405,Public,Parent Plus,1383,1462,32682646,1462,16466503
9221,2165,MCPHS UNIVERSITY,BOSTON,MA,2115,Private-Nonprofit,Unsubsidized - Graduate,1462,2225,41520740,2225,16461139
5743,3658,UNIVERSITY OF TEXAS - AUSTIN,AUSTIN,TX,78713,Public,Unsubsidized - Undergraduate,8033,8377,31242574,8377,16449278
9222,2199,NORTHEASTERN UNIVERSITY,BOSTON,MA,2115,Private-Nonprofit,Unsubsidized - Graduate,1858,1860,36556178,2098,16331254
17665,1999,UNIVERSITY OF LOUISVILLE,LOUISVILLE,KY,40292,Public,Grad Plus,1395,1519,32524185,1519,16320938
8779,1426,YALE UNIVERSITY,NEW HAVEN,CT,6520,Private-Nonprofit,Unsubsidized - Graduate,1630,1633,32317807,1644,16287454
9529,2823,SAINT JOHN'S UNIVERSITY,JAMAICA,NY,11439,Private-Nonprofit,Unsubsidized - Graduate,1504,1512,32181216,1512,16276122
1586,3754,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,BLACKSBURG,VA,24061,Public,Subsidized,7334,7648,31777184,7648,16213811
9463,6895,UNIVERSITY OF NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,Public,Unsubsidized - Graduate,1189,1211,32774012,1211,16212090
18374,30908,LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE,,PA,,Private-Nonprofit,Grad Plus,1480,1499,32179417,1499,16183545
4770,1892,UNIVERSITY OF IOWA,IOWA CITY,IA,52242,Public,Unsubsidized - Undergraduate,7328,7396,16149737,7396,16149737
1585,3735,VIRGINIA COMMONWEALTH UNIVERSITY,RICHMOND,VA,23284,Public,Subsidized,7082,7098,31263379,7098,16101384
383,10727,DEVRY UNIVERSITY,NAPERVILLE,IL,60563,Proprietary,Subsidized,10238,10280,33279139,16834,15989528
9404,2520,WASHINGTON UNIVERSITY IN ST. LOUIS,ST LOUIS,MO,63130,Private-Nonprofit,Unsubsidized - Graduate,1568,1660,27244985,1711,15902477
1469,3658,UNIVERSITY OF TEXAS - AUSTIN,AUSTIN,TX,78713,Public,Subsidized,7296,7321,29678662,7321,15881351
17178,11649,LOYOLA MARYMOUNT UNIVERSITY,,CA,,Private-Nonprofit,Grad Plus,971,971,31339341,1026,15836687
12863,1082,NORTHERN ARIZONA UNIVERSITY,FLAGSTAFF,AZ,86011,Public,Parent Plus,1890,1898,30525552,1911,15711599
4726,1825,PURDUE UNIVERSITY,WEST LAFAYETTE,IN,47907,Public,Unsubsidized - Undergraduate,7052,7089,30085239,7089,15651854
10134,3754,VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,BLACKSBURG,VA,24061,Public,Unsubsidized - Graduate,1222,1249,30561178,1249,15641813
675,2221,UNIVERSITY OF MASSACHUSETTS - AMHERST,AMHERST,MA,1003,Public,Subsidized,6872,6895,30134032,6895,15606494
18744,3798,UNIVERSITY OF WASHINGTON,SEATTLE,WA,98195,Public,Grad Plus,2206,2600,45070636,2600,15599276
316,1572,GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,30460,Public,Subsidized,7424,7581,30980678,7581,15587567
5751,3606,SAM HOUSTON STATE UNIVERSITY,HUNTSVILLE,TX,77340,Public,Unsubsidized - Undergraduate,6940,7532,31136699,7532,15580275
4313,1083,UNIVERSITY OF ARIZONA (THE),TUCSON,AZ,85721,Public,Unsubsidized - Undergraduate,6461,6676,29993716,6676,15471668
14252,3530,UNIVERSITY OF TENNESSEE,KNOXVILLE,TN,37996,Public,Parent Plus,1387,1405,29556719,1405,15457898
13809,2791,PACE UNIVERSITY,NEW YORK,NY,10038,Private-Nonprofit,Parent Plus,1341,1415,28446541,1415,15442405
17308,42189,ROCKY VISTA UNIVERSITY,PARKER,CO,80134,Proprietary,Grad Plus,774,801,30520573,801,15439544
1587,3749,GEORGE MASON UNIVERSITY,FAIRFAX,VA,22030,Public,Subsidized,6589,6597,30698038,6597,15411423
5377,2972,NORTH CAROLINA STATE UNIVERSITY,RALEIGH,NC,27695,Public,Unsubsidized - Undergraduate,7197,7410,30205480,7411,15404138
18565,3658,UNIVERSITY OF TEXAS - AUSTIN,AUSTIN,TX,78713,Public,Grad Plus,1585,1646,25482369,1646,15398136
4654,6385,CHAMBERLAIN UNIVERSITY,ADDISON,IL,60101,Proprietary,Unsubsidized - Undergraduate,8627,8662,43082179,11345,15329220
5951,3896,UNIVERSITY OF WISCONSIN - MILWAUKEE,MILWAUKEE,WI,53201,Public,Unsubsidized - Undergraduate,6739,6974,29914619,7002,15325351
8758,1350,COLORADO STATE UNIVERSITY,FORT COLLINS,CO,80523,Public,Unsubsidized - Graduate,1413,1493,30178250,1493,15320116
1477,3606,SAM HOUSTON STATE UNIVERSITY,HUNTSVILLE,TX,77340,Public,Subsidized,6860,6872,30537901,6872,15284269
18681,3735,VIRGINIA COMMONWEALTH UNIVERSITY,RICHMOND,VA,23284,Public,Grad Plus,919,1039,29655898,1039,15248200
8626,1125,CALIFORNIA BAPTIST UNIVERSITY,RIVERSIDE,CA,92504,Private-Nonprofit,Unsubsidized - Graduate,2147,2176,38425648,2176,15237942
8932,1659,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,NORTH CHICAGO,IL,60064,Private-Nonprofit,Unsubsidized - Graduate,1511,1511,45177929,1511,15228150
19198,8147,UNIVERSIDAD AUTONOMA DE GUADALAJARA,,,,Foreign-Private,Grad Plus,634,634,29852423,658,15221960
17327,1426,YALE UNIVERSITY,NEW HAVEN,CT,6520,Private-Nonprofit,Grad Plus,886,903,32121756,918,15179264
9811,3212,PACIFIC UNIVERSITY,FOREST GROVE,OR,97116,Private-Nonprofit,Unsubsidized - Graduate,1369,1410,34515862,1412,15168086
17175,1164,CHAPMAN UNIVERSITY,ORANGE,CA,92866,Private-Nonprofit,Grad Plus,950,950,34834765,988,15149125
8548,1051,UNIVERSITY OF ALABAMA,TUSCALOOSA,AL,35487,Public,Unsubsidized - Graduate,1795,1808,29936391,1808,15127471
4315,1082,NORTHERN ARIZONA UNIVERSITY,FLAGSTAFF,AZ,86011,Public,Unsubsidized - Undergraduate,6350,6575,29083619,6603,15112127
10041,3659,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,SAN ANTONIO,TX,78229,Public,Unsubsidized - Graduate,1159,1220,32247057,1220,15099095
8589,1082,NORTHERN ARIZONA UNIVERSITY,FLAGSTAFF,AZ,86011,Public,Unsubsidized - Graduate,1718,1720,28621216,1750,15091845
8623,1313,"UNIVERSITY OF CALIFORNIA, DAVIS",DAVIS,CA,95616,Public,Unsubsidized - Graduate,1387,1404,30801241,1769,14971562
18686,37093,EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATHIC MEDICINE,,VA,,Private-Nonprofit,Grad Plus,1078,1096,29863662,1096,14969524
495,1869,IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY,AMES,IA,50011,Public,Subsidized,6923,6932,28299875,6979,14965056
733,2268,GRAND VALLEY ST UNIVERSITY,ALLENDALE,MI,49401,Public,Subsidized,6805,6805,29172690,6805,14918190
17834,2323,UNIVERSITY OF DETROIT MERCY,DETROIT,MI,48221,Private-Nonprofit,Grad Plus,741,770,25911816,770,14888325
18772,3863,MARQUETTE UNIVERSITY,MILWAUKEE,WI,53201,Private-Nonprofit,Grad Plus,1003,1062,29360926,1062,14880557
8650,11117,ALLIANT INTERNATIONAL UNIVERSITY,SAN DIEGO,CA,92131,Proprietary,Unsubsidized - Graduate,1407,1412,34834191,1412,14874010
5440,3018,BOWLING GREEN STATE UNIVERSITY,BOWLING GREEN,OH,43403,Public,Unsubsidized - Undergraduate,7294,7683,28992626,7722,14837429
8553,1036,SAMFORD UNIVERSITY,BIRMINGHAM,AL,35229,Private-Nonprofit,Unsubsidized - Graduate,1287,1287,27610492,1287,14818135
17361,1535,UNIVERSITY OF FLORIDA,GAINESVILLE,FL,32611,Public,Grad Plus,1861,1953,28453197,1953,14776826
13805,2882,SYRACUSE UNIVERSITY,SYRACUSE,NY,13244,Private-Nonprofit,Parent Plus,955,962,28195355,1003,14776368
13134,1598,UNIVERSITY OF GEORGIA,ATHENS,GA,30602,Public,Parent Plus,2106,2123,28231732,2123,14757390
9536,2751,LONG ISLAND UNIVERSITY,BROOKVILLE,NY,11548,Private-Nonprofit,Unsubsidized - Graduate,1474,1476,29459631,1476,14747942
13144,1559,CLARK ATLANTA UNIVERSITY,ATLANTA,GA,30314,Private-Nonprofit,Parent Plus,1302,1307,29219996,1349,14675935
9659,2978,WAKE FOREST UNIVERSITY,WINSTON-SALEM,NC,27109,Private-Nonprofit,Unsubsidized - Graduate,1288,1301,29818562,1358,14668970
10027,3581,LAMAR UNIVERSITY,BEAUMONT,TX,77710,Public,Unsubsidized - Graduate,3808,3866,57412793,3871,14615470
13204,1710,LOYOLA UNIVERSITY CHICAGO,CHICAGO,IL,60626,Private-Nonprofit,Parent Plus,1221,1254,27868234,1254,14593447
1656,3827,WEST VIRGINIA UNIVERSITY,MORGANTOWN,WV,26506,Public,Subsidized,6853,6865,28557745,6867,14590896
18372,3256,DREXEL UNIVERSITY,PHILADELPHIA,PA,19104,Private-Nonprofit,Grad Plus,1158,1231,37164260,1231,14555914
1591,3728,OLD DOMINION UNIVERSITY,NORFOLK,VA,23529,Public,Subsidized,6619,6726,28769502,6726,14549346
4544,21519,KEISER UNIVERSITY,,FL,,Private-Nonprofit,Unsubsidized - Undergraduate,5585,5640,26848958,6316,14547453
13078,1448,HOWARD UNIVERSITY,WASHINGTON,DC,20059,Private-Nonprofit,Parent Plus,1229,1250,29009556,1250,14526532
5065,8694,RASMUSSEN COLLEGE,SAINT CLOUD,MN,56301,Proprietary,Unsubsidized - Undergraduate,7306,7526,34381208,7526,14515092
8634,1153,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",NORTHRIDGE,CA,91330,Public,Unsubsidized - Graduate,1705,1725,28074263,1725,14514695
5749,3652,UNIVERSITY OF HOUSTON,HOUSTON,TX,77204,Public,Unsubsidized - Undergraduate,6332,6438,28475288,6438,14477168
4586,1598,UNIVERSITY OF GEORGIA,ATHENS,GA,30602,Public,Unsubsidized - Undergraduate,6402,6402,28189515,6402,14454525
9001,4586,PURDUE UNIVERSITY GLOBAL,INDIANAPOLIS,IN,46240,Public,Unsubsidized - Graduate,2757,2838,35952063,3288,14454079
257,1459,STRAYER UNIVERSITY,WASHINGTON,DC,20005,Proprietary,Subsidized,12004,12022,37368594,12593,14444231
9286,2323,UNIVERSITY OF DETROIT MERCY,DETROIT,MI,48221,Private-Nonprofit,Unsubsidized - Graduate,1023,1028,26229118,1028,14440864
9284,2307,OAKLAND UNIVERSITY,ROCHESTER,MI,48309,Public,Unsubsidized - Graduate,1190,1226,24572626,1226,14430843
90,1139,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",LONG BEACH,CA,90840,Public,Subsidized,6138,6159,27206753,6160,14404595
14044,3184,UNIVERSITY OF OKLAHOMA - NORMAN CAMPUS,NORMAN,OK,73019,Public,Parent Plus,1120,1137,27869239,1141,14397842
